#motif_id	motif_name	motif_description	source_name	source_version	gene_name	motif_similarity_qvalue	similar_motif_id	similar_motif_description	orthologous_identity	orthologous_gene_name	orthologous_species	description
metacluster_4.2	M00210	SOX1[gene ID: ENSG00000182968 species: Homo sapiens TF status: inferred TF family: Sox DBDs: HMG_box]; Sox100B[gene ID: FBgn0024288 species: Drosophila melanogaster TF status: inferred TF family: Sox DBDs: HMG_box]; Sox11[gene ID: ENSMUSG00000063632 species: Mus musculus TF status: direct TF family: Sox DBDs: HMG_box]	cisbp	2.00	SOX12	3.19031e-15	metacluster_4.2	SOX1[gene ID: ENSG00000182968 species: Homo sapiens TF status: inferred TF family: Sox DBDs: HMG_box]; Sox100B[gene ID: FBgn0024288 species: Drosophila melanogaster TF status: inferred TF family: Sox DBDs: HMG_box]; Sox12[gene ID: ENSMUSG00000051817 species: Mus musculus TF status: direct TF family: Sox DBDs: HMG_box]	0.949206	ENSMUSG00000051817	M. musculus	gene is orthologous to ENSMUSG00000051817 in M. musculus (identity = 94%) which is annotated for similar motif cisbp__M00205 ('SOX1[gene ID: ENSG00000182968 species: Homo sapiens TF status: inferred TF family: Sox DBDs: HMG_box]; Sox100B[gene ID: FBgn0024288 species: Drosophila melanogaster TF status: inferred TF family: Sox DBDs: HMG_box]; Sox12[gene ID: ENSMUSG00000051817 species: Mus musculus TF status: direct TF family: Sox DBDs: HMG_box]'; q-value = 3.19e-15)
metacluster_4.2	M00210	SOX1[gene ID: ENSG00000182968 species: Homo sapiens TF status: inferred TF family: Sox DBDs: HMG_box]; Sox100B[gene ID: FBgn0024288 species: Drosophila melanogaster TF status: inferred TF family: Sox DBDs: HMG_box]; Sox11[gene ID: ENSMUSG00000063632 species: Mus musculus TF status: direct TF family: Sox DBDs: HMG_box]	cisbp	2.00	SOX14	6.28598e-06	metacluster_16.2	SOX1[gene ID: ENSG00000182968 species: Homo sapiens TF status: inferred TF family: Sox DBDs: HMG_box]; Sox100B[gene ID: FBgn0024288 species: Drosophila melanogaster TF status: inferred TF family: Sox DBDs: HMG_box]; Sox14[gene ID: ENSMUSG00000053747 species: Mus musculus TF status: direct TF family: Sox DBDs: HMG_box]	0.995833	ENSMUSG00000053747	M. musculus	gene is orthologous to ENSMUSG00000053747 in M. musculus (identity = 99%) which is annotated for similar motif cisbp__M00206 ('SOX1[gene ID: ENSG00000182968 species: Homo sapiens TF status: inferred TF family: Sox DBDs: HMG_box]; Sox100B[gene ID: FBgn0024288 species: Drosophila melanogaster TF status: inferred TF family: Sox DBDs: HMG_box]; Sox14[gene ID: ENSMUSG00000053747 species: Mus musculus TF status: direct TF family: Sox DBDs: HMG_box]'; q-value = 6.29e-06)
metacluster_4.2	M00210	SOX1[gene ID: ENSG00000182968 species: Homo sapiens TF status: inferred TF family: Sox DBDs: HMG_box]; Sox100B[gene ID: FBgn0024288 species: Drosophila melanogaster TF status: inferred TF family: Sox DBDs: HMG_box]; Sox11[gene ID: ENSMUSG00000063632 species: Mus musculus TF status: direct TF family: Sox DBDs: HMG_box]	cisbp	2.00	SOX15	1.08606e-07	taipale_tf_pairs__ETV2_SOX15_RSCGGAWNNNNNNNACAATRN_CAP_repr	ETV2 [ETS] - SOX15 [SOX]	1	None	None	motif similar to taipale_tf_pairs__ETV2_SOX15_RSCGGAWNNNNNNNACAATRN_CAP_repr ('ETV2 [ETS] - SOX15 [SOX]'; q-value = 1.09e-07) which is directly annotated
metacluster_4.2	M00210	SOX1[gene ID: ENSG00000182968 species: Homo sapiens TF status: inferred TF family: Sox DBDs: HMG_box]; Sox100B[gene ID: FBgn0024288 species: Drosophila melanogaster TF status: inferred TF family: Sox DBDs: HMG_box]; Sox11[gene ID: ENSMUSG00000063632 species: Mus musculus TF status: direct TF family: Sox DBDs: HMG_box]	cisbp	2.00	SOX21	7.79211e-06	cisbp__M00208	SOX1[gene ID: ENSG00000182968 species: Homo sapiens TF status: inferred TF family: Sox DBDs: HMG_box]; Sox100B[gene ID: FBgn0024288 species: Drosophila melanogaster TF status: inferred TF family: Sox DBDs: HMG_box]; Sox21[gene ID: ENSMUSG00000061517 species: Mus musculus TF status: direct TF family: Sox DBDs: HMG_box]	0.996377	ENSMUSG00000061517	M. musculus	gene is orthologous to ENSMUSG00000061517 in M. musculus (identity = 99%) which is annotated for similar motif cisbp__M00208 ('SOX1[gene ID: ENSG00000182968 species: Homo sapiens TF status: inferred TF family: Sox DBDs: HMG_box]; Sox100B[gene ID: FBgn0024288 species: Drosophila melanogaster TF status: inferred TF family: Sox DBDs: HMG_box]; Sox21[gene ID: ENSMUSG00000061517 species: Mus musculus TF status: direct TF family: Sox DBDs: HMG_box]'; q-value = 7.79e-06)
metacluster_4.2	M00210	SOX1[gene ID: ENSG00000182968 species: Homo sapiens TF status: inferred TF family: Sox DBDs: HMG_box]; Sox100B[gene ID: FBgn0024288 species: Drosophila melanogaster TF status: inferred TF family: Sox DBDs: HMG_box]; Sox11[gene ID: ENSMUSG00000063632 species: Mus musculus TF status: direct TF family: Sox DBDs: HMG_box]	cisbp	2.00	SOX30	4.90878e-07	metacluster_77.1	SOX1[gene ID: ENSG00000182968 species: Homo sapiens TF status: inferred TF family: Sox DBDs: HMG_box]; Sox100B[gene ID: FBgn0024288 species: Drosophila melanogaster TF status: inferred TF family: Sox DBDs: HMG_box]; Sox30[gene ID: ENSMUSG00000040489 species: Mus musculus TF status: direct TF family: Sox DBDs: HMG_box]	0.76087	ENSMUSG00000040489	M. musculus	motif similar to cisbp__M00201 ('SOX1[gene ID: ENSG00000182968 species: Homo sapiens TF status: inferred TF family: Sox DBDs: HMG_box]; Sox100B[gene ID: FBgn0024288 species: Drosophila melanogaster TF status: inferred TF family: Sox DBDs: HMG_box]; Sox30[gene ID: ENSMUSG00000040489 species: Mus musculus TF status: direct TF family: Sox DBDs: HMG_box]'; q-value = 4.91e-07) which is annotated for orthologous gene ENSMUSG00000040489 in M. musculus (identity = 76%)
metacluster_4.2	M00210	SOX1[gene ID: ENSG00000182968 species: Homo sapiens TF status: inferred TF family: Sox DBDs: HMG_box]; Sox100B[gene ID: FBgn0024288 species: Drosophila melanogaster TF status: inferred TF family: Sox DBDs: HMG_box]; Sox11[gene ID: ENSMUSG00000063632 species: Mus musculus TF status: direct TF family: Sox DBDs: HMG_box]	cisbp	2.00	SOX4	2.35414e-06	metacluster_4.3	SOX1[gene ID: ENSG00000182968 species: Homo sapiens TF status: inferred TF family: Sox DBDs: HMG_box]; Sox100B[gene ID: FBgn0024288 species: Drosophila melanogaster TF status: inferred TF family: Sox DBDs: HMG_box]; Sox4[gene ID: ENSMUSG00000076431 species: Mus musculus TF status: direct TF family: Sox DBDs: HMG_box]	0.814346	ENSMUSG00000076431	M. musculus	gene is orthologous to ENSMUSG00000076431 in M. musculus (identity = 81%) which is annotated for similar motif cisbp__M00213 ('SOX1[gene ID: ENSG00000182968 species: Homo sapiens TF status: inferred TF family: Sox DBDs: HMG_box]; Sox100B[gene ID: FBgn0024288 species: Drosophila melanogaster TF status: inferred TF family: Sox DBDs: HMG_box]; Sox4[gene ID: ENSMUSG00000076431 species: Mus musculus TF status: direct TF family: Sox DBDs: HMG_box]'; q-value = 2.35e-06)
metacluster_4.2	M00210	SOX1[gene ID: ENSG00000182968 species: Homo sapiens TF status: inferred TF family: Sox DBDs: HMG_box]; Sox100B[gene ID: FBgn0024288 species: Drosophila melanogaster TF status: inferred TF family: Sox DBDs: HMG_box]; Sox11[gene ID: ENSMUSG00000063632 species: Mus musculus TF status: direct TF family: Sox DBDs: HMG_box]	cisbp	2.00	SOX5	4.13043e-07	metacluster_153.4	SOX1[gene ID: ENSG00000182968 species: Homo sapiens TF status: inferred TF family: Sox DBDs: HMG_box]; Sox100B[gene ID: FBgn0024288 species: Drosophila melanogaster TF status: inferred TF family: Sox DBDs: HMG_box]; Sox5[gene ID: ENSMUSG00000041540 species: Mus musculus TF status: direct TF family: Sox DBDs: HMG_box]	0.969856	ENSMUSG00000041540	M. musculus	gene is orthologous to ENSMUSG00000041540 in M. musculus (identity = 96%) which is annotated for similar motif cisbp__M00203 ('SOX1[gene ID: ENSG00000182968 species: Homo sapiens TF status: inferred TF family: Sox DBDs: HMG_box]; Sox100B[gene ID: FBgn0024288 species: Drosophila melanogaster TF status: inferred TF family: Sox DBDs: HMG_box]; Sox5[gene ID: ENSMUSG00000041540 species: Mus musculus TF status: direct TF family: Sox DBDs: HMG_box]'; q-value = 4.13e-07)
metacluster_4.2	M00210	SOX1[gene ID: ENSG00000182968 species: Homo sapiens TF status: inferred TF family: Sox DBDs: HMG_box]; Sox100B[gene ID: FBgn0024288 species: Drosophila melanogaster TF status: inferred TF family: Sox DBDs: HMG_box]; Sox11[gene ID: ENSMUSG00000063632 species: Mus musculus TF status: direct TF family: Sox DBDs: HMG_box]	cisbp	2.00	SOX6	2.48644e-08	taipale_tf_pairs__SOX6_TBX21_RRGTGTNNNNNNNNACAATRN_CAP_repr	SOX6 [SOX] - TBX21 [Tbox]	1	None	None	gene is annotated for similar motif taipale_tf_pairs__SOX6_TBX21_RRGTGTNNNNNNNNACAATRN_CAP_repr ('SOX6 [SOX] - TBX21 [Tbox]'; q-value = 2.49e-08)
metacluster_4.2	M00210	SOX1[gene ID: ENSG00000182968 species: Homo sapiens TF status: inferred TF family: Sox DBDs: HMG_box]; Sox100B[gene ID: FBgn0024288 species: Drosophila melanogaster TF status: inferred TF family: Sox DBDs: HMG_box]; Sox11[gene ID: ENSMUSG00000063632 species: Mus musculus TF status: direct TF family: Sox DBDs: HMG_box]	cisbp	2.00	SRY	8.36721e-07	metacluster_77.2	SOX1[gene ID: ENSG00000182968 species: Homo sapiens TF status: inferred TF family: Sox DBDs: HMG_box]; Sox100B[gene ID: FBgn0024288 species: Drosophila melanogaster TF status: inferred TF family: Sox DBDs: HMG_box]; Sry[gene ID: ENSMUSG00000069036 species: Mus musculus TF status: direct TF family: Sox DBDs: HMG_box]	0.343137	ENSMUSG00000069036	M. musculus	gene is orthologous to ENSMUSG00000069036 in M. musculus (identity = 34%) which is annotated for similar motif cisbp__M00211 ('SOX1[gene ID: ENSG00000182968 species: Homo sapiens TF status: inferred TF family: Sox DBDs: HMG_box]; Sox100B[gene ID: FBgn0024288 species: Drosophila melanogaster TF status: inferred TF family: Sox DBDs: HMG_box]; Sry[gene ID: ENSMUSG00000069036 species: Mus musculus TF status: direct TF family: Sox DBDs: HMG_box]'; q-value = 8.37e-07)
metacluster_4.2	M00210	SOX1[gene ID: ENSG00000182968 species: Homo sapiens TF status: inferred TF family: Sox DBDs: HMG_box]; Sox100B[gene ID: FBgn0024288 species: Drosophila melanogaster TF status: inferred TF family: Sox DBDs: HMG_box]; Sox11[gene ID: ENSMUSG00000063632 species: Mus musculus TF status: direct TF family: Sox DBDs: HMG_box]	cisbp	2.00	TBX21	2.48644e-08	taipale_tf_pairs__SOX6_TBX21_RRGTGTNNNNNNNNACAATRN_CAP_repr	SOX6 [SOX] - TBX21 [Tbox]	1	None	None	gene is annotated for similar motif taipale_tf_pairs__SOX6_TBX21_RRGTGTNNNNNNNNACAATRN_CAP_repr ('SOX6 [SOX] - TBX21 [Tbox]'; q-value = 2.49e-08)
metacluster_77.2	M00211	SOX1[gene ID: ENSG00000182968 species: Homo sapiens TF status: inferred TF family: Sox DBDs: HMG_box]; Sox100B[gene ID: FBgn0024288 species: Drosophila melanogaster TF status: inferred TF family: Sox DBDs: HMG_box]; Sry[gene ID: ENSMUSG00000069036 species: Mus musculus TF status: direct TF family: Sox DBDs: HMG_box]	cisbp	2.00	SOX11	8.36721e-07	metacluster_4.2	SOX1[gene ID: ENSG00000182968 species: Homo sapiens TF status: inferred TF family: Sox DBDs: HMG_box]; Sox100B[gene ID: FBgn0024288 species: Drosophila melanogaster TF status: inferred TF family: Sox DBDs: HMG_box]; Sox11[gene ID: ENSMUSG00000063632 species: Mus musculus TF status: direct TF family: Sox DBDs: HMG_box]	0.873418	ENSMUSG00000063632	M. musculus	motif similar to cisbp__M00210 ('SOX1[gene ID: ENSG00000182968 species: Homo sapiens TF status: inferred TF family: Sox DBDs: HMG_box]; Sox100B[gene ID: FBgn0024288 species: Drosophila melanogaster TF status: inferred TF family: Sox DBDs: HMG_box]; Sox11[gene ID: ENSMUSG00000063632 species: Mus musculus TF status: direct TF family: Sox DBDs: HMG_box]'; q-value = 8.37e-07) which is annotated for orthologous gene ENSMUSG00000063632 in M. musculus (identity = 87%)
metacluster_77.2	M00211	SOX1[gene ID: ENSG00000182968 species: Homo sapiens TF status: inferred TF family: Sox DBDs: HMG_box]; Sox100B[gene ID: FBgn0024288 species: Drosophila melanogaster TF status: inferred TF family: Sox DBDs: HMG_box]; Sry[gene ID: ENSMUSG00000069036 species: Mus musculus TF status: direct TF family: Sox DBDs: HMG_box]	cisbp	2.00	SOX12	4.71859e-06	metacluster_4.2	SOX1[gene ID: ENSG00000182968 species: Homo sapiens TF status: inferred TF family: Sox DBDs: HMG_box]; Sox100B[gene ID: FBgn0024288 species: Drosophila melanogaster TF status: inferred TF family: Sox DBDs: HMG_box]; Sox12[gene ID: ENSMUSG00000051817 species: Mus musculus TF status: direct TF family: Sox DBDs: HMG_box]	0.949206	ENSMUSG00000051817	M. musculus	gene is orthologous to ENSMUSG00000051817 in M. musculus (identity = 94%) which is annotated for similar motif cisbp__M00205 ('SOX1[gene ID: ENSG00000182968 species: Homo sapiens TF status: inferred TF family: Sox DBDs: HMG_box]; Sox100B[gene ID: FBgn0024288 species: Drosophila melanogaster TF status: inferred TF family: Sox DBDs: HMG_box]; Sox12[gene ID: ENSMUSG00000051817 species: Mus musculus TF status: direct TF family: Sox DBDs: HMG_box]'; q-value = 4.72e-06)
metacluster_77.2	M00211	SOX1[gene ID: ENSG00000182968 species: Homo sapiens TF status: inferred TF family: Sox DBDs: HMG_box]; Sox100B[gene ID: FBgn0024288 species: Drosophila melanogaster TF status: inferred TF family: Sox DBDs: HMG_box]; Sry[gene ID: ENSMUSG00000069036 species: Mus musculus TF status: direct TF family: Sox DBDs: HMG_box]	cisbp	2.00	SOX14	1.53849e-08	metacluster_16.2	SOX1[gene ID: ENSG00000182968 species: Homo sapiens TF status: inferred TF family: Sox DBDs: HMG_box]; Sox100B[gene ID: FBgn0024288 species: Drosophila melanogaster TF status: inferred TF family: Sox DBDs: HMG_box]; Sox14[gene ID: ENSMUSG00000053747 species: Mus musculus TF status: direct TF family: Sox DBDs: HMG_box]	0.995833	ENSMUSG00000053747	M. musculus	gene is orthologous to ENSMUSG00000053747 in M. musculus (identity = 99%) which is annotated for similar motif cisbp__M00206 ('SOX1[gene ID: ENSG00000182968 species: Homo sapiens TF status: inferred TF family: Sox DBDs: HMG_box]; Sox100B[gene ID: FBgn0024288 species: Drosophila melanogaster TF status: inferred TF family: Sox DBDs: HMG_box]; Sox14[gene ID: ENSMUSG00000053747 species: Mus musculus TF status: direct TF family: Sox DBDs: HMG_box]'; q-value = 1.54e-08)
metacluster_77.2	M00211	SOX1[gene ID: ENSG00000182968 species: Homo sapiens TF status: inferred TF family: Sox DBDs: HMG_box]; Sox100B[gene ID: FBgn0024288 species: Drosophila melanogaster TF status: inferred TF family: Sox DBDs: HMG_box]; Sry[gene ID: ENSMUSG00000069036 species: Mus musculus TF status: direct TF family: Sox DBDs: HMG_box]	cisbp	2.00	SOX21	3.88993e-06	cisbp__M00208	SOX1[gene ID: ENSG00000182968 species: Homo sapiens TF status: inferred TF family: Sox DBDs: HMG_box]; Sox100B[gene ID: FBgn0024288 species: Drosophila melanogaster TF status: inferred TF family: Sox DBDs: HMG_box]; Sox21[gene ID: ENSMUSG00000061517 species: Mus musculus TF status: direct TF family: Sox DBDs: HMG_box]	0.996377	ENSMUSG00000061517	M. musculus	gene is orthologous to ENSMUSG00000061517 in M. musculus (identity = 99%) which is annotated for similar motif cisbp__M00208 ('SOX1[gene ID: ENSG00000182968 species: Homo sapiens TF status: inferred TF family: Sox DBDs: HMG_box]; Sox100B[gene ID: FBgn0024288 species: Drosophila melanogaster TF status: inferred TF family: Sox DBDs: HMG_box]; Sox21[gene ID: ENSMUSG00000061517 species: Mus musculus TF status: direct TF family: Sox DBDs: HMG_box]'; q-value = 3.89e-06)
metacluster_77.2	M00211	SOX1[gene ID: ENSG00000182968 species: Homo sapiens TF status: inferred TF family: Sox DBDs: HMG_box]; Sox100B[gene ID: FBgn0024288 species: Drosophila melanogaster TF status: inferred TF family: Sox DBDs: HMG_box]; Sry[gene ID: ENSMUSG00000069036 species: Mus musculus TF status: direct TF family: Sox DBDs: HMG_box]	cisbp	2.00	SOX30	1.45796e-14	metacluster_77.1	SOX1[gene ID: ENSG00000182968 species: Homo sapiens TF status: inferred TF family: Sox DBDs: HMG_box]; Sox100B[gene ID: FBgn0024288 species: Drosophila melanogaster TF status: inferred TF family: Sox DBDs: HMG_box]; Sox30[gene ID: ENSMUSG00000040489 species: Mus musculus TF status: direct TF family: Sox DBDs: HMG_box]	0.76087	ENSMUSG00000040489	M. musculus	motif similar to cisbp__M00201 ('SOX1[gene ID: ENSG00000182968 species: Homo sapiens TF status: inferred TF family: Sox DBDs: HMG_box]; Sox100B[gene ID: FBgn0024288 species: Drosophila melanogaster TF status: inferred TF family: Sox DBDs: HMG_box]; Sox30[gene ID: ENSMUSG00000040489 species: Mus musculus TF status: direct TF family: Sox DBDs: HMG_box]'; q-value = 1.46e-14) which is annotated for orthologous gene ENSMUSG00000040489 in M. musculus (identity = 76%)
metacluster_77.2	M00211	SOX1[gene ID: ENSG00000182968 species: Homo sapiens TF status: inferred TF family: Sox DBDs: HMG_box]; Sox100B[gene ID: FBgn0024288 species: Drosophila melanogaster TF status: inferred TF family: Sox DBDs: HMG_box]; Sry[gene ID: ENSMUSG00000069036 species: Mus musculus TF status: direct TF family: Sox DBDs: HMG_box]	cisbp	2.00	SOX5	5.28226e-08	metacluster_153.4	SOX1[gene ID: ENSG00000182968 species: Homo sapiens TF status: inferred TF family: Sox DBDs: HMG_box]; Sox100B[gene ID: FBgn0024288 species: Drosophila melanogaster TF status: inferred TF family: Sox DBDs: HMG_box]; Sox5[gene ID: ENSMUSG00000041540 species: Mus musculus TF status: direct TF family: Sox DBDs: HMG_box]	0.969856	ENSMUSG00000041540	M. musculus	gene is orthologous to ENSMUSG00000041540 in M. musculus (identity = 96%) which is annotated for similar motif cisbp__M00203 ('SOX1[gene ID: ENSG00000182968 species: Homo sapiens TF status: inferred TF family: Sox DBDs: HMG_box]; Sox100B[gene ID: FBgn0024288 species: Drosophila melanogaster TF status: inferred TF family: Sox DBDs: HMG_box]; Sox5[gene ID: ENSMUSG00000041540 species: Mus musculus TF status: direct TF family: Sox DBDs: HMG_box]'; q-value = 5.28e-08)
metacluster_77.2	M00211	SOX1[gene ID: ENSG00000182968 species: Homo sapiens TF status: inferred TF family: Sox DBDs: HMG_box]; Sox100B[gene ID: FBgn0024288 species: Drosophila melanogaster TF status: inferred TF family: Sox DBDs: HMG_box]; Sry[gene ID: ENSMUSG00000069036 species: Mus musculus TF status: direct TF family: Sox DBDs: HMG_box]	cisbp	2.00	SOX6	1.8807e-06	taipale_tf_pairs__SOX6_TBX21_RRGTGTNNNNNNNNACAATRN_CAP_repr	SOX6 [SOX] - TBX21 [Tbox]	1	None	None	gene is annotated for similar motif taipale_tf_pairs__SOX6_TBX21_RRGTGTNNNNNNNNACAATRN_CAP_repr ('SOX6 [SOX] - TBX21 [Tbox]'; q-value = 1.88e-06)
metacluster_77.2	M00211	SOX1[gene ID: ENSG00000182968 species: Homo sapiens TF status: inferred TF family: Sox DBDs: HMG_box]; Sox100B[gene ID: FBgn0024288 species: Drosophila melanogaster TF status: inferred TF family: Sox DBDs: HMG_box]; Sry[gene ID: ENSMUSG00000069036 species: Mus musculus TF status: direct TF family: Sox DBDs: HMG_box]	cisbp	2.00	SOX7	2.81196e-07	cisbp__M00209	SOX1[gene ID: ENSG00000182968 species: Homo sapiens TF status: inferred TF family: Sox DBDs: HMG_box]; Sox100B[gene ID: FBgn0024288 species: Drosophila melanogaster TF status: inferred TF family: Sox DBDs: HMG_box]; Sox7[gene ID: ENSMUSG00000063060 species: Mus musculus TF status: direct TF family: Sox DBDs: HMG_box]	0.873711	ENSMUSG00000063060	M. musculus	gene is orthologous to ENSMUSG00000063060 in M. musculus (identity = 87%) which is annotated for similar motif cisbp__M00209 ('SOX1[gene ID: ENSG00000182968 species: Homo sapiens TF status: inferred TF family: Sox DBDs: HMG_box]; Sox100B[gene ID: FBgn0024288 species: Drosophila melanogaster TF status: inferred TF family: Sox DBDs: HMG_box]; Sox7[gene ID: ENSMUSG00000063060 species: Mus musculus TF status: direct TF family: Sox DBDs: HMG_box]'; q-value = 2.81e-07)
metacluster_77.2	M00211	SOX1[gene ID: ENSG00000182968 species: Homo sapiens TF status: inferred TF family: Sox DBDs: HMG_box]; Sox100B[gene ID: FBgn0024288 species: Drosophila melanogaster TF status: inferred TF family: Sox DBDs: HMG_box]; Sry[gene ID: ENSMUSG00000069036 species: Mus musculus TF status: direct TF family: Sox DBDs: HMG_box]	cisbp	2.00	SOX8	7.62935e-07	metacluster_16.2	SOX1[gene ID: ENSG00000182968 species: Homo sapiens TF status: inferred TF family: Sox DBDs: HMG_box]; Sox100B[gene ID: FBgn0024288 species: Drosophila melanogaster TF status: inferred TF family: Sox DBDs: HMG_box]; Sox8[gene ID: ENSMUSG00000024176 species: Mus musculus TF status: direct TF family: Sox DBDs: HMG_box]	0.836323	ENSMUSG00000024176	M. musculus	gene is orthologous to ENSMUSG00000024176 in M. musculus (identity = 83%) which is annotated for similar motif cisbp__M00197 ('SOX1[gene ID: ENSG00000182968 species: Homo sapiens TF status: inferred TF family: Sox DBDs: HMG_box]; Sox100B[gene ID: FBgn0024288 species: Drosophila melanogaster TF status: inferred TF family: Sox DBDs: HMG_box]; Sox8[gene ID: ENSMUSG00000024176 species: Mus musculus TF status: direct TF family: Sox DBDs: HMG_box]'; q-value = 7.63e-07)
